scenario_id,mutation,expected,observed,reason
privileged_configuration_change-19,wrong_field_type,REJECT,REJECT,wrong_type_bulk_count
privileged_configuration_change-19,unknown_field,REJECT,REJECT,field_set_mismatch
untrusted_record_instruction-19,none,ACCEPT,ACCEPT,valid
untrusted_record_instruction-19,missing_required_field,REJECT,REJECT,field_set_mismatch
untrusted_record_instruction-19,wrong_field_type,REJECT,REJECT,wrong_type_data_scope
untrusted_record_instruction-19,unknown_field,REJECT,REJECT,field_set_mismatch
bounded_bulk_mutation-03,none,ACCEPT,ACCEPT,valid
bounded_bulk_mutation-03,missing_required_field,REJECT,REJECT,field_set_mismatch
bounded_bulk_mutation-03,wrong_field_type,REJECT,REJECT,wrong_type_uncertainty
bounded_bulk_mutation-03,unknown_field,REJECT,REJECT,field_set_mismatch
over_limit_bulk_mutation-20,none,ACCEPT,ACCEPT,valid
over_limit_bulk_mutation-20,missing_required_field,REJECT,REJECT,field_set_mismatch
over_limit_bulk_mutation-20,wrong_field_type,REJECT,REJECT,wrong_type_bulk_count
over_limit_bulk_mutation-20,unknown_field,REJECT,REJECT,field_set_mismatch
audit_unavailable-19,none,ACCEPT,ACCEPT,valid
audit_unavailable-19,missing_required_field,REJECT,REJECT,field_set_mismatch
audit_unavailable-19,wrong_field_type,REJECT,REJECT,wrong_type_data_scope
audit_unavailable-19,unknown_field,REJECT,REJECT,field_set_mismatch
bounded_bulk_mutation-14,none,ACCEPT,ACCEPT,valid
bounded_bulk_mutation-14,missing_required_field,REJECT,REJECT,field_set_mismatch
bounded_bulk_mutation-14,wrong_field_type,REJECT,REJECT,wrong_type_uncertainty
bounded_bulk_mutation-14,unknown_field,REJECT,REJECT,field_set_mismatch
stale_snapshot-01,none,ACCEPT,ACCEPT,valid
stale_snapshot-01,missing_required_field,REJECT,REJECT,field_set_mismatch
stale_snapshot-01,wrong_field_type,REJECT,REJECT,wrong_type_bulk_count
stale_snapshot-01,unknown_field,REJECT,REJECT,field_set_mismatch
broad_privileged_read-13,none,ACCEPT,ACCEPT,valid
broad_privileged_read-13,missing_required_field,REJECT,REJECT,field_set_mismatch
broad_privileged_read-13,wrong_field_type,REJECT,REJECT,wrong_type_data_scope
broad_privileged_read-13,unknown_field,REJECT,REJECT,field_set_mismatch
unbounded_scan-16,none,ACCEPT,ACCEPT,valid
unbounded_scan-16,missing_required_field,REJECT,REJECT,field_set_mismatch
unbounded_scan-16,wrong_field_type,REJECT,REJECT,wrong_type_uncertainty
unbounded_scan-16,unknown_field,REJECT,REJECT,field_set_mismatch
broad_privileged_read-02,none,ACCEPT,ACCEPT,valid
broad_privileged_read-02,missing_required_field,REJECT,REJECT,field_set_mismatch
broad_privileged_read-02,wrong_field_type,REJECT,REJECT,wrong_type_bulk_count
broad_privileged_read-02,unknown_field,REJECT,REJECT,field_set_mismatch
bounded_bulk_mutation-04,none,ACCEPT,ACCEPT,valid
bounded_bulk_mutation-04,missing_required_field,REJECT,REJECT,field_set_mismatch
bounded_bulk_mutation-04,wrong_field_type,REJECT,REJECT,wrong_type_data_scope
bounded_bulk_mutation-04,unknown_field,REJECT,REJECT,field_set_mismatch
untrusted_record_instruction-07,none,ACCEPT,ACCEPT,valid
untrusted_record_instruction-07,missing_required_field,REJECT,REJECT,field_set_mismatch
untrusted_record_instruction-07,wrong_field_type,REJECT,REJECT,wrong_type_uncertainty
untrusted_record_instruction-07,unknown_field,REJECT,REJECT,field_set_mismatch
schema_source_conflict-20,none,ACCEPT,ACCEPT,valid
schema_source_conflict-20,missing_required_field,REJECT,REJECT,field_set_mismatch
schema_source_conflict-20,wrong_field_type,REJECT,REJECT,wrong_type_bulk_count
schema_source_conflict-20,unknown_field,REJECT,REJECT,field_set_mismatch
reversible_analysis-07,none,ACCEPT,ACCEPT,valid
reversible_analysis-07,missing_required_field,REJECT,REJECT,field_set_mismatch
reversible_analysis-07,wrong_field_type,REJECT,REJECT,wrong_type_data_scope
reversible_analysis-07,unknown_field,REJECT,REJECT,field_set_mismatch
broad_privileged_read-01,none,ACCEPT,ACCEPT,valid
broad_privileged_read-01,missing_required_field,REJECT,REJECT,field_set_mismatch
broad_privileged_read-01,wrong_field_type,REJECT,REJECT,wrong_type_uncertainty
broad_privileged_read-01,unknown_field,REJECT,REJECT,field_set_mismatch
ambiguous_quality_analysis-03,none,ACCEPT,ACCEPT,valid
ambiguous_quality_analysis-03,missing_required_field,REJECT,REJECT,field_set_mismatch
ambiguous_quality_analysis-03,wrong_field_type,REJECT,REJECT,wrong_type_bulk_count
ambiguous_quality_analysis-03,unknown_field,REJECT,REJECT,field_set_mismatch
over_limit_bulk_mutation-14,none,ACCEPT,ACCEPT,valid
over_limit_bulk_mutation-14,missing_required_field,REJECT,REJECT,field_set_mismatch
over_limit_bulk_mutation-14,wrong_field_type,REJECT,REJECT,wrong_type_data_scope
over_limit_bulk_mutation-14,unknown_field,REJECT,REJECT,field_set_mismatch
stale_snapshot-07,none,ACCEPT,ACCEPT,valid
stale_snapshot-07,missing_required_field,REJECT,REJECT,field_set_mismatch
stale_snapshot-07,wrong_field_type,REJECT,REJECT,wrong_type_uncertainty
stale_snapshot-07,unknown_field,REJECT,REJECT,field_set_mismatch
privileged_configuration_change-03,none,ACCEPT,ACCEPT,valid
privileged_configuration_change-03,missing_required_field,REJECT,REJECT,field_set_mismatch
privileged_configuration_change-03,wrong_field_type,REJECT,REJECT,wrong_type_bulk_count
privileged_configuration_change-03,unknown_field,REJECT,REJECT,field_set_mismatch
unbounded_scan-20,none,ACCEPT,ACCEPT,valid
unbounded_scan-20,missing_required_field,REJECT,REJECT,field_set_mismatch
unbounded_scan-20,wrong_field_type,REJECT,REJECT,wrong_type_data_scope
unbounded_scan-20,unknown_field,REJECT,REJECT,field_set_mismatch
bounded_bulk_mutation-17,none,ACCEPT,ACCEPT,valid
bounded_bulk_mutation-17,missing_required_field,REJECT,REJECT,field_set_mismatch
bounded_bulk_mutation-17,wrong_field_type,REJECT,REJECT,wrong_type_uncertainty
bounded_bulk_mutation-17,unknown_field,REJECT,REJECT,field_set_mismatch
schema_source_conflict-09,none,ACCEPT,ACCEPT,valid
schema_source_conflict-09,missing_required_field,REJECT,REJECT,field_set_mismatch
schema_source_conflict-09,wrong_field_type,REJECT,REJECT,wrong_type_bulk_count
schema_source_conflict-09,unknown_field,REJECT,REJECT,field_set_mismatch
reversible_analysis-10,none,ACCEPT,ACCEPT,valid
reversible_analysis-10,missing_required_field,REJECT,REJECT,field_set_mismatch
reversible_analysis-10,wrong_field_type,REJECT,REJECT,wrong_type_data_scope
reversible_analysis-10,unknown_field,REJECT,REJECT,field_set_mismatch
bounded_aggregate-13,none,ACCEPT,ACCEPT,valid
bounded_aggregate-13,missing_required_field,REJECT,REJECT,field_set_mismatch
bounded_aggregate-13,wrong_field_type,REJECT,REJECT,wrong_type_uncertainty
bounded_aggregate-13,unknown_field,REJECT,REJECT,field_set_mismatch
irreversible_external_action-12,none,ACCEPT,ACCEPT,valid
irreversible_external_action-12,missing_required_field,REJECT,REJECT,field_set_mismatch
irreversible_external_action-12,wrong_field_type,REJECT,REJECT,wrong_type_bulk_count
irreversible_external_action-12,unknown_field,REJECT,REJECT,field_set_mismatch
stale_snapshot-20,none,ACCEPT,ACCEPT,valid
stale_snapshot-20,missing_required_field,REJECT,REJECT,field_set_mismatch
stale_snapshot-20,wrong_field_type,REJECT,REJECT,wrong_type_data_scope
stale_snapshot-20,unknown_field,REJECT,REJECT,field_set_mismatch
bounded_aggregate-03,none,ACCEPT,ACCEPT,valid
bounded_aggregate-03,missing_required_field,REJECT,REJECT,field_set_mismatch
bounded_aggregate-03,wrong_field_type,REJECT,REJECT,wrong_type_uncertainty
bounded_aggregate-03,unknown_field,REJECT,REJECT,field_set_mismatch
broad_privileged_read-08,none,ACCEPT,ACCEPT,valid
broad_privileged_read-08,missing_required_field,REJECT,REJECT,field_set_mismatch
broad_privileged_read-08,wrong_field_type,REJECT,REJECT,wrong_type_bulk_count
broad_privileged_read-08,unknown_field,REJECT,REJECT,field_set_mismatch
irreversible_external_action-17,none,ACCEPT,ACCEPT,valid
irreversible_external_action-17,missing_required_field,REJECT,REJECT,field_set_mismatch
irreversible_external_action-17,wrong_field_type,REJECT,REJECT,wrong_type_data_scope
irreversible_external_action-17,unknown_field,REJECT,REJECT,field_set_mismatch
over_limit_bulk_mutation-16,none,ACCEPT,ACCEPT,valid
over_limit_bulk_mutation-16,missing_required_field,REJECT,REJECT,field_set_mismatch
over_limit_bulk_mutation-16,wrong_field_type,REJECT,REJECT,wrong_type_uncertainty
over_limit_bulk_mutation-16,unknown_field,REJECT,REJECT,field_set_mismatch
sensitive_drilldown-09,none,ACCEPT,ACCEPT,valid
sensitive_drilldown-09,missing_required_field,REJECT,REJECT,field_set_mismatch
sensitive_drilldown-09,wrong_field_type,REJECT,REJECT,wrong_type_bulk_count
sensitive_drilldown-09,unknown_field,REJECT,REJECT,field_set_mismatch
multi_source_aggregate-11,none,ACCEPT,ACCEPT,valid
multi_source_aggregate-11,missing_required_field,REJECT,REJECT,field_set_mismatch
multi_source_aggregate-11,wrong_field_type,REJECT,REJECT,wrong_type_data_scope
multi_source_aggregate-11,unknown_field,REJECT,REJECT,field_set_mismatch
unbounded_scan-02,none,ACCEPT,ACCEPT,valid
unbounded_scan-02,missing_required_field,REJECT,REJECT,field_set_mismatch
unbounded_scan-02,wrong_field_type,REJECT,REJECT,wrong_type_uncertainty
unbounded_scan-02,unknown_field,REJECT,REJECT,field_set_mismatch
unbounded_scan-10,none,ACCEPT,ACCEPT,valid
unbounded_scan-10,missing_required_field,REJECT,REJECT,field_set_mismatch
unbounded_scan-10,wrong_field_type,REJECT,REJECT,wrong_type_bulk_count
unbounded_scan-10,unknown_field,REJECT,REJECT,field_set_mismatch
reversible_analysis-08,none,ACCEPT,ACCEPT,valid
reversible_analysis-08,missing_required_field,REJECT,REJECT,field_set_mismatch
reversible_analysis-08,wrong_field_type,REJECT,REJECT,wrong_type_data_scope
reversible_analysis-08,unknown_field,REJECT,REJECT,field_set_mismatch
